freq804	frac804
656.4	1.268199448
656.5	1.105383429
656.6	1.152451427
656.7	1.176650202
656.8	1.148696569
656.9	1.121906521
657	1.184847758
657.1	1.251254426
657.2	1.239871821
657.3	1.182565358
657.4	1.100250629
657.5	1.074532364
657.6	1.010976548
657.7	1.030361798
657.8	0.977928555
657.9	0.997776435
658	1.053791558
658.1	1.107608622
658.2	1.152293373
658.3	1.175343261
658.4	1.192396817
658.5	1.141900923
658.6	1.10104203
658.7	1.045644426
658.8	0.996767059
658.9	0.951484914
659	1.053873637
659.1	1.122753094
659.2	1.13245205
659.3	1.051222671
659.4	1.044371401
659.5	1.026552673
659.6	0.946634305
659.7	0.916672775
659.8	0.939049068
659.9	1.027184436
659.9666667	1.078830349
660.0333333	1.1373922
660.1	1.232156794
660.2	1.22032196
660.3	1.191763697
660.4	1.114437054
660.5	1.159393142
660.6	1.176699948
660.7	1.157145564
660.8	1.133607043
660.9	1.123386667
661	1.080212813
661.1	1.104560824
661.2	1.097569363
661.3	1.099271554
661.4	1.03059153
661.5	1.073919594
661.6	1.156905883
661.6666667	1.278894665
661.7333333	1.196411707
661.7666667	1.302427759
661.8333333	1.180683181
661.8666667	1.301379492
661.9333333	1.182352811
661.9666667	1.283534535
662.0333333	1.215894638
662.0666667	1.24713462
662.1333333	1.062641906
662.1666667	0.980287381
662.2333333	0.858691586
662.2666667	1.019116671
662.3333333	1.109665586
662.3666667	1.217554319
662.4333333	1.21589916
662.4666667	1.33195922
662.5333333	1.294211662
662.5666667	1.290697843
662.6333333	1.179571602
662.6666667	1.276158679
662.7333333	1.251494108
662.7666667	1.286948864
662.8333333	1.160935243
662.8666667	1.120840617
662.9333333	1.03489268
662.9666667	1.075715395
663.0333333	1.070067055
663.1	1.064987166
663.2	1.062106467
663.3	1.127241015
663.4	1.220068712
663.5	1.2812146
663.6	1.324529097
663.7	1.196199159
663.8	1.061415461
663.9	1.079608635
664	1.302743867
664.1	1.402552172
664.2	1.362656527
664.3	1.195915159
664.4	1.21208687
664.5	1.15312977
664.6	1.24788532
664.7	1.220995782
664.8	1.232450743
664.9	1.113096195
664.9666667	1.127061028
665.0333333	1.163420242
665.1	1.233251188
665.2	1.179372621
665.3	1.086666121
665.4	1.030902211
665.5	0.96758472
665.6	0.990444445
665.7	0.96104187
665.8	1.117274339
665.9	1.149269543
666	1.215302218
666.1	1.177966189
666.2	1.242634941
666.3	1.208687916
666.4	1.056788706
666.5	0.972637927
666.6	0.938866367
666.7	1.191422716
666.8	1.284428139
666.9	1.462680544
667	1.38953702
667.1	1.287740265
667.2	1.246284429
667.3	1.291737969
667.4	1.354100353
667.5	1.337702528
667.6	1.394547718
667.7	1.386276449
667.8	1.430811964
667.9	1.340682718
668	1.362498246
668.1	1.356402199
668.2	1.306091719
668.3	1.209739349
668.4	1.131304745
668.5	1.160156957
668.6	1.170893327
668.7	1.227955586
668.8	1.171634982
668.9	1.157401978
669	1.065916044
669.1	1.031276657
669.2	1.208407082
669.3	1.310384729
669.4	1.352422584
669.5	1.315000631
669.6	1.259955313
669.7	1.330236227
669.8	1.230022273
669.9	1.07434695
669.9666667	1.069702558
670.0333333	1.097161905
670.1	1.22373629
670.2	1.258155441
670.3	1.172720332
670.4	1.262618942
670.5	1.198592355
670.6	1.255537035
670.7	1.191429047
670.8	1.163580783
670.9	1.072270767
671	1.08821184
671.1	1.233078889
671.2	1.379814096
671.3	1.368711873
671.4	1.137090111
671.5	1.089158356
671.6	1.095195613
671.7	1.343947811
671.8	1.324908969
671.9	1.450673864
672	1.232225985
672.1	1.339241464
672.2	1.118353358
672.3	1.206830612
672.4	1.149727651
672.5	1.196851273
672.6	1.241689782
672.7	1.229312274
672.8	1.345670804
672.9	1.247722517
673	1.323149798
673.1	1.398527334
673.2	1.378954861
673.3	1.364673468
673.4	1.148352423
673.5	1.169837824
673.6	1.142297076
673.7	1.295921088
673.8	1.33077438
673.9	1.432819861
674	1.393304088
674.1	1.465819014
674.2	1.406608666
674.3	1.259662721
674.4	1.15285979
674.5	0.994495965
674.6	1.033788789
674.7	1.044891012
674.8	1.133077935
674.9	1.112209374
674.9666667	1.164568452
675.0333333	1.199173017
675.1	1.318500884
675.2	1.258055951
675.3	1.324117568
675.4	1.194611383
675.4666667	1.199807495
675.5333333	1.117682702
675.6	1.084114193
675.7	0.980597158
675.8	0.877478537
675.9	0.894803431
676	0.964502779
676.1	0.881317961
676.1666667	0.900931587
676.2333333	0.901501395
676.3	1.086995344
676.4	1.088456496
676.5	1.156322507
676.6	1.207030949
676.7	1.304766688
676.8	1.260683402
676.9	1.135465704
677	1.050428557
677.1	1.003380457
677.2	0.971204361
677.3	1.041598333
677.4	1.177753641
677.5	1.290630008
677.6	1.255668182
677.7	1.122896903
677.8	1.038271284
677.9	1.068032476
678	1.03842278
678.1	1.053911625
678.2	1.072430404
678.3	1.19331032
678.4	1.265707666
678.5	1.176288871
678.6	1.124146864
678.7	0.988470013
678.8	1.025149858
678.9	1.035614438
679	1.161505052
679.1	1.187444909
679.2	1.209011712
679.3	1.089720476
679.4	1.118844026
679.5	1.017609391
679.6	1.087273013
679.7	1.049281252
679.8	1.107621963
679.9	0.996099569
679.9666667	0.947912757
680.0333333	0.932708817
680.1	1.135699054
680.2	1.374952634
680.3	1.463548824
680.4	1.395823004
680.5	1.206963115
680.6	1.257522321
680.7	1.268760212
680.8	1.243249972
680.9	1.155843145
681	1.075732128
681.1	1.071128436
681.2	0.987915581
681.3	1.012556184
681.4	1.012217012
681.5	1.065790777
681.6	0.994988895
681.7	1.072681843
681.8	1.090115272
681.9	1.153387541
681.9666667	1.095271588
682.0333333	1.018809607
682.1	0.934555268
682.2	0.928196928
682.3	0.943256607
682.4	1.044008261
682.5	1.091845048
682.6	1.202436302
682.7	1.230148897
682.8	1.218802471
682.9	1.189819112
683	1.170174283
683.1	1.066175172
683.2	0.994052329
683.3	1.021561421
683.4	1.080337628
683.5	1.192152614
683.6	1.136301876
683.7	1.09128338
683.8	0.998485982
683.9	1.105040639
684	1.208120821
684.1	1.231365393
684.2	1.069682208
684.3	1.002779444
684.4	1.025241661
684.5	1.105867314
684.6	1.20365732
684.7	1.192310894
684.8	1.124334991
684.9	0.87292052
684.9666667	0.882123381
685.0333333	1.133663572
685.1	1.437147693
685.2	1.31697235
685.3	1.176252241
685.4	1.029304938
685.5	1.096945287
685.6	0.991213235
685.7	1.023199394
685.8	1.021802911
685.9	1.075822574
686	1.033825872
686.1	1.075375319
686.2	1.180830608
686.3	1.274702502
686.4	1.227274529
686.5	1.063209454
686.6	1.000598344
686.7	1.104907684
686.8	1.209346362
686.9	1.23187189
687	1.15832136
687.1	1.083959983
687.2	1.087464758
687.3	1.076896165
687.4	1.177893832
687.5	1.171540014
687.6	1.208857954
687.7	1.138070544
687.8	1.09189615
687.9	1.064115721
688	1.011446414
688.1	0.919432277
688.1666667	0.955547287
688.2333333	0.884335686
688.2666667	0.987132772
688.3333333	0.940064774
688.4	1.061548869
688.5	1.108901771
688.6	1.05974764
688.7	1.066567254
688.8	1.167215348
688.9	1.275521036
689	1.206589573
689.1	0.980790712
689.2	0.936092394
689.3	0.908230111
689.4	0.993195807
689.5	1.037925781
689.6	1.153211172
689.7	1.11947172
689.8	0.995211844
689.9	0.890629809
689.9666667	0.918341048
690.0333333	1.004532284
690.1	1.053466631
690.2	1.112161438
690.3	1.039212824
690.4	1.047078444
690.5	0.973150755
690.6	1.078763871
690.7	1.060933385
690.8	1.075487924
690.9	1.063404364
691	1.170906894
691.1	1.184342618
691.2	1.244882519
691.3	1.0719022
691.4	0.974149276
691.5	0.80299551
691.6	0.898124601
691.7	0.940907277
691.8	1.031116568
691.9	0.959178234
692	0.986947358
692.1	0.837057854
692.2	0.855435085
692.3	0.846993778
692.4	1.031944599
692.5	1.265352666
692.6	1.322665913
692.7	1.237355167
692.8	1.02610994
692.9	0.97516634
693	1.050175308
693.1	1.099735088
693.2	1.141674809
693.3	1.211480883
693.4	1.213357633
693.5	1.207695726
693.6	1.086249618
693.7	1.046959508
693.8	1.074391721
693.9	1.027988047
694	0.982935634
694.1	0.786705316
694.2	0.823566053
694.3	0.850117776
694.4	0.959127585
694.5	1.165448941
694.6	1.123353654
694.7	1.213735244
694.8	0.960325087
694.9	0.994476519
694.9666667	0.926419215
696.6666667	0.905679087
